1336831200,20732,1743,9372,9617,19935,4352,7717,7866
1336831500,14896,8499,5445,952,25232,8965,9519,6748
1336831800,20352,5421,9411,5520,10538,9964,278,296
1336832100,12615,6767,3147,2701,16603,8289,503,7811
1336832400,12777,1239,4051,7487,12980,1650,1790,9540
1336832700,11593,5343,3509,2741,10097,1673,1677,6747
1336833000,18918,4606,7358,6954,11883,2502,5653,3728
1336833300,12547,1820,6194,4533,14565,2915,1963,9687
1336833600,23075,9764,9420,3891,10071,1684,7673,714
1336833900,14846,5030,3292,6524,14020,8010,1835,4175
1336834200,11151,7908,3146,97,21817,6350,7798,7669
1336834500,25051,6840,8890,9321,14906,3864,9266,1776
1336834800,15626,6657,8249,720,14866,4558,1575,8733
1336835100,18518,9794,7901,823,10432,2713,1003,6716
1336835400,23367,9947,7780,5640,16671,4174,9317,3180
1336835700,19036,5212,7560,6264,11585,2352,2184,7049
1336836000,12482,5205,5302,1975,16377,8050,829,7498
1336836300,23652,7636,6640,9376,12169,5724,4437,2008
1336836600,18802,4996,6552,7254,12153,7652,557,3944
1336836900,7059,1452,2224,3383,16991,6601,2480,7910
1336837200,19744,9052,2151,8541,19817,8020,9406,2391
1336837500,14644,7411,4665,2568,17034,1679,9618,5737
1336837800,12411,2611,7458,2342,12808,8295,3865,648
1336838100,15372,8451,3845,3076,18360,4360,5263,8737
1336838400,9144,5179,3216,749,11547,6956,2067,2524
1336838700,12441,7691,4542,208,21544,9334,4493,7717
1336839000,17598,4785,3304,9509,7099,4334,2587,178
1336839300,17449,4841,7198,5410,17803,2874,9940,4989
1336839600,18556,3526,7253,7777,17322,9100,2811,5411
1336839900,22255,8449,4803,9003,8390,3214,2527,2649
1336840200,20461,8055,8962,3444,20794,4801,8530,7463
1336840500,15890,9291,3935,2664,4288,1863,1194,1231
1336840800,19224,7544,2874,8806,17303,7174,9006,1123
1336841100,12560,1343,3485,7732,15017,321,7740,6956
1336841400,24673,8441,9812,6420,13632,7540,3498,2594
1336841700,17831,5564,6193,6074,17397,4174,6733,6490
1336842000,20480,9397,6792,4291,10156,7579,2128,449
1336842300,18310,9257,6867,2186,15440,4242,6255,4943
1336842600,14512,953,8212,5347,15286,3313,3567,8406
1336842900,11313,4071,5973,1269,11544,6114,3385,2045
1336843200,17084,5697,6422,4965,5521,1006,3288,1227
1336843500,24812,9085,8838,6889,11092,2509,4527,4056
1336843800,13730,3473,5046,5211,17195,391,9802,7002
1336844100,16132,8176,6122,1834,8827,1638,5647,1542
1336844400,15147,3523,5986,5638,12043,6468,604,4971
1336844700,14760,6464,6583,1713,4026,524,2290,1212
1336845000,5847,258,4147,1442,14243,8243,3222,2778
1336845300,12123,11,9560,2552,23709,8384,6825,8500
1336845600,8818,3719,1301,3798,18798,9714,6960,2124
1336845900,18714,7350,8610,2754,9425,3077,164,6184
1336846200,12208,5915,2677,3616,17157,2261,8317,6579
1336846500,10943,923,1024,8996,4206,3123,596,487
1336846800,20150,7877,9028,3245,16582,8678,134,7770
1336847100,11799,9651,1866,282,11498,754,9097,1647
1336847400,11852,3848,3501,4503,13441,9506,3148,787
1336847700,22032,7353,9371,5308,13466,5672,3857,3937
1336848000,12872,4650,5724,2498,19164,6534,2880,9750
1336848300,12584,1659,2971,7954,11618,403,8286,2929
1336848600,16570,6338,1935,8297,10148,3299,2927,3922
1336848900,19531,7168,9425,2938,17493,9430,4712,3351
1336849200,9777,2284,1581,5912,22291,9558,5063,7670
1336849500,16527,5343,6553,4631,23459,8626,4998,9835
1336849800,14344,2873,6590,4881,13510,1139,4698,7673
1336850100,11580,761,1301,9518,12321,5447,5269,1605
1336850400,17819,8558,1558,7703,12479,1249,6529,4701
1336850700,22068,6759,5743,9566,8736,19,8277,440
1336851000,12311,6029,5641,641,18045,9235,3763,5047
1336851300,12933,7133,1569,4231,15441,6602,6866,1973
1336851600,15640,5374,749,9517,14306,8343,4825,1138
1336851900,11441,165,9801,1475,9298,3888,2522,2888
1336852200,18344,2332,8225,7787,14449,1922,6921,5606
1336852500,10638,3089,4864,2685,13403,5198,5524,2681
1336852800,10875,2072,166,8637,17800,8062,8664,1074
1336853100,20612,1489,9272,9851,11783,3277,7540,966
1336853400,16939,6912,4893,5134,22366,5145,7293,9928
1336853700,14562,6445,792,7325,10177,2448,6916,813
1336854000,10422,1581,648,8193,13911,5022,613,8276
1336854300,6760,1655,1251,3854,16825,5631,1739,9455
1336854600,5792,708,1045,4039,20844,7880,8421,4543
1336854900,16661,9646,3145,3870,25492,9481,6853,9158
1336855200,17159,5540,4125,7494,15717,7127,6008,2582
1336855500,21557,6774,6910,7873,5770,1708,1779,2283
1336855800,14714,4763,129,9822,15154,5034,3610,6510
1336856100,21594,5459,6512,9623,21501,9735,6939,4827
1336856400,26855,9698,9312,7845,11999,45,7253,4701
1336856700,17011,3509,8659,4843,18738,4549,5709,8480
1336857000,10495,7225,2926,344,9115,5368,1327,2420
1336857300,14909,879,5765,8265,22994,9199,7392,6403
1336857600,6941,3416,2298,1227,16471,6897,9102,472
1336857900,23483,7424,9507,6552,15310,6553,5082,3675
1336858200,9260,5951,362,2947,25420,7703,8636,9081
1336858500,19148,7696,5930,5522,17392,5407,6114,5871
1336858800,10531,2110,144,8277,15909,8334,7534,41
1336859100,19079,8780,4087,6212,22120,6046,9845,6229
1336859400,12464,1634,5674,5156,20490,6965,7013,6512
1336859700,22249,7705,6867,7677,19052,5140,5978,7934
1336860000,14243,7674,3896,2673,10979,271,1427,9281
1336860300,8525,2114,1224,5187,13616,5191,6631,1794
1336860600,16556,7783,8219,554,14343,2845,4888,6610
1336860900,26676,9959,9782,6935,12371,5583,1268,5520
1336861200,20060,8619,6006,5435,10112,6573,1633,1906
1336861500,19470,4477,9020,5973,8051,343,3225,4483
1336861800,22361,8297,5302,8762,19600,8089,3453,8058
1336862100,20847,6992,6243,7612,11825,3344,7049,1432
1336862400,22362,9940,9098,3324,8043,2716,3851,1476
1336862700,15675,6540,4506,4629,12544,3794,2273,6477
1336863000,18591,6012,7054,5525,19243,7939,5147,6157
1336863300,8844,6359,1137,1348,9161,426,1456,7279
1336863600,13629,3888,2189,7552,17021,1465,9777,5779
1336863900,16472,4810,6666,4996,16523,6267,7336,2920
1336864200,10320,2061,1398,6861,13921,4346,798,8777
1336864500,26392,9142,8077,9173,16008,9468,4921,1619
1336864800,10482,2704,1395,6383,15890,1193,8621,6076
1336865100,16179,1344,9760,5075,16962,1712,6032,9218
1336865400,4504,2767,557,1180,7960,5018,2277,665
1336865700,7984,393,1409,6182,10647,2336,5360,2951
1336866000,13410,3654,4049,5707,10323,4742,4580,1001
1336866300,10571,2045,3001,5525,13264,1513,8410,3341
1336866600,5401,2612,1006,1783,8443,1810,521,6112
1336866900,18866,7799,5270,5797,6962,2588,316,4058
1336867200,16145,5400,8405,2340,20467,4807,8107,7553
1336867500,16984,2177,4933,9874,12166,6030,3712,2424
1336867800,5713,3340,1857,516,12524,8162,1370,2992
1336868100,12684,1979,8115,2590,11619,4428,4159,3032
1336868400,19309,8475,7089,3745,19799,3988,6131,9680
1336868700,18817,6333,9036,3448,10442,3299,5572,1571
1336869000,5654,984,3114,1556,16591,2823,5684,8084
1336869300,11327,1829,9390,108,16169,3923,9137,3109
1336869600,21194,6629,7104,7461,17274,4577,7062,5635
1336869900,13705,3407,1990,8308,12078,1278,3931,6869
1336870200,13021,2270,6479,4272,11121,3498,5626,1997
1336870500,23309,6362,9029,7918,21323,6690,7536,7097
1336870800,4403,379,2013,2011,17995,9857,771,7367
1336871100,13430,6021,6539,870,14804,9826,1170,3808
1336871400,18820,2465,6651,9704,11929,658,6758,4513
1336871700,13930,5085,6254,2591,13053,5948,5676,1429
1336872000,13069,2907,2401,7761,7975,1508,6246,221
1336872300,15079,6439,6015,2625,12306,3677,2680,5949
1336872600,17448,5685,3848,7915,14839,7816,901,6122
1336872900,15308,5499,8308,1501,21386,9282,8871,3233
1336873200,9950,1701,2187,6062,13449,4899,7856,694
1336873500,10618,3319,1798,5501,17235,9179,1614,6442
1336873800,18896,4248,8235,6413,12270,2983,9196,91
1336874100,17578,4090,4993,8495,24725,5747,9309,9669
1336874400,19434,4115,7663,7656,9146,1702,871,6573
1336874700,17373,4014,9270,4089,11826,8277,2587,962
1336875000,17863,6741,9100,2022,12308,729,8863,2716
1336875300,13392,5507,6557,1328,8551,264,3190,5097
1336875600,11293,2657,3832,4804,14918,4585,8890,1443
1336875900,20103,8822,9320,1961,6396,4780,1208,408
1336876200,19093,4272,8289,6532,12646,3158,2257,7231
1336876500,13774,6928,6030,816,14350,490,8385,5475
1336876800,9893,5408,4070,415,17642,5514,6149,5979
1336877100,10777,487,923,9367,17240,5848,6899,4493
1336877400,15098,2186,4979,7933,16207,9197,2006,5004
1336877700,13092,5942,4343,2807,23052,7074,7312,8666
1336878000,20836,3318,7771,9747,24244,8263,7481,8500
1336878300,16784,9492,1846,5446,17521,9713,4741,3067
1336878600,16136,6713,1904,7519,8996,454,1924,6618
1336878900,10418,2545,2608,5265,6226,1482,3848,896
1336879200,22552,5144,8542,8866,13265,5802,3895,3568
1336879500,23277,6622,8040,8615,11530,7664,896,2970
1336879800,21927,4032,9185,8710,15757,1471,6772,7514
1336880100,22335,7856,8220,6259,12928,3572,5135,4221
1336880400,19579,5448,5876,8255,16955,6137,9927,891
1336880700,22364,9233,5923,7208,15865,6657,7745,1463
1336881000,18555,6211,3941,8403,1636,57,1279,300
1336881300,20440,5145,5579,9716,11063,5669,2455,2939
1336881600,22865,8867,7172,6826,18236,5296,7823,5117
1336881900,5198,1120,2939,1139,11038,2899,6218,1921
1336882200,12407,4061,2271,6075,15668,7648,5968,2052
1336882500,10448,2876,4343,3229,13799,6005,3931,3863
1336882800,12653,5376,1629,5648,16578,5992,9171,1415
1336883100,12815,9369,1922,1524,8003,1076,6068,859
1336883400,13298,2310,5376,5612,25245,6862,9246,9137
1336883700,9846,1462,4047,4337,8803,4212,3508,1083
1336884000,11852,2389,4234,5229,7139,3943,375,2821
1336884300,6240,387,2794,3059,9339,4979,2705,1655
1336884600,14657,9154,2746,2757,23765,6239,8875,8651
1336884900,13427,4078,7607,1742,28616,9284,9656,9676
1336885200,10548,6133,3995,420,8138,3608,2303,2227
1336885500,18552,6043,7461,5048,10145,1018,6844,2283
1336885800,8677,2965,576,5136,15088,1213,4792,9083
1336886100,11520,2004,8600,916,11325,2791,3295,5239
1336886400,17162,2996,8446,5720,10112,2135,704,7273
1336886700,10450,5628,1752,3070,20173,3782,8309,8082
1336887000,23690,9289,6448,7953,14562,545,4554,9463
1336887300,10627,2312,3739,4576,10763,727,5011,5025
1336887600,13850,9860,1684,2306,19781,8563,9855,1363
1336887900,19376,4338,7078,7960,17745,3081,5719,8945
1336888200,20104,5275,9951,4878,16643,299,8988,7356
1336888500,12412,6715,5426,271,21013,3127,8185,9701
1336888800,15620,4059,3365,8196,21444,5112,8488,7844
1336889100,13026,3001,3099,6926,12209,2402,6358,3449
1336889400,20952,8875,5382,6695,15557,3176,8066,4315
1336889700,15383,3466,9512,2405,11786,4888,4195,2703
1336890000,13613,5115,4123,4375,27893,9661,9325,8907
1336890300,14050,8276,2140,3634,10609,1183,4264,5162
1336890600,7881,520,2991,4370,17888,5067,7883,4938
1336890900,12190,9461,1992,737,15643,1418,9679,4546
1336891200,8955,180,5777,2998,12172,2953,3859,5360
