1334915100,19533,7384,4572,7577,9152,927,3924,4301
1334915400,21637,8958,9385,3294,18034,9571,3531,4932
1334915700,20823,7136,9483,4204,14603,4500,855,9248
1334916000,20493,1373,9166,9954,17762,9000,7097,1665
1334916300,23000,8921,4149,9930,18554,6618,8952,2984
1334916600,11063,2892,7473,698,22290,5619,8637,8034
1334916900,21730,3866,8710,9154,10914,4836,1686,4392
1334917200,12077,6983,3693,1401,17121,9661,5109,2351
1334917500,19050,8019,5883,5148,12246,3910,3419,4917
1334917800,13910,1866,6962,5082,14159,5934,8107,118
1334918100,16108,7185,2259,6664,12827,6506,4078,2243
1334918400,12163,9760,2079,324,13778,940,4031,8807
1334918700,22306,8258,5995,8053,16796,7979,815,8002
1334919000,8358,6439,1492,427,15321,4097,8991,2233
1334919300,10307,2459,6245,1603,4677,710,3761,206
1334919600,15646,8341,7027,278,14492,7496,395,6601
1334919900,19493,8343,5451,5699,15528,3462,8130,3936
1334920200,11909,4553,6918,438,10007,3359,2830,3818
1334920500,17940,9934,5777,2229,12897,3461,3167,6269
1334920800,24473,5173,9469,9831,4905,76,4509,320
1334921100,17973,8280,556,9137,19990,6075,9656,4259
1334921400,13855,8049,1702,4104,16052,925,8189,6938
1334921700,16594,6162,2552,7880,20580,5232,8788,6560
1334922000,21324,8171,8138,5015,17327,8937,6080,2310
1334922300,16334,6422,8380,1532,9554,3321,101,6132
1334922600,15751,6094,2979,6678,8730,61,504,8165
1334922900,14687,8213,3381,3093,14715,4543,9264,908
1334923200,6712,2353,1013,3346,6612,4486,1664,462
1334923500,17020,5041,9934,2045,13086,315,3816,8955
1334923800,10975,5098,2491,3386,15414,8248,81,7085
1334924100,15774,527,5693,9554,19351,7362,8247,3742
1334924400,14968,5917,8153,898,20052,9008,3117,7927
1334924700,18231,1745,7988,8498,10010,2790,5060,2160
1334925000,20120,9348,2104,8668,17055,4248,8209,4598
1334925300,11841,2650,6565,2626,15626,330,5754,9542
1334925600,11866,5879,967,5020,10070,8240,477,1353
1334925900,12872,3308,5269,4295,20199,9502,9608,1089
1334926200,18826,45,9284,9497,14812,2285,6087,6440
1334926500,26309,8199,8456,9654,14225,8574,2494,3157
1334926800,10061,4202,4710,1149,15241,2060,3232,9949
1334927100,7000,537,5797,666,9946,1050,7887,1009
1334927400,13255,738,2794,9723,11330,2101,4360,4869
1334927700,10399,77,4585,5737,13608,5368,3172,5068
1334928000,11597,1870,5149,4578,15012,8307,3291,3414
1334928300,12571,9889,1019,1663,12705,2054,7639,3012
1334928600,17566,8719,3642,5205,5237,2396,179,2662
1334928900,10563,8266,1073,1224,17826,8423,6071,3332
1334929200,7909,4967,81,2861,23001,7874,5653,9474
1334929500,19388,499,9826,9063,15022,8120,4235,2667
1334929800,8982,3208,4176,1598,19843,7334,3774,8735
1334930100,18459,7806,2742,7911,16957,6696,1341,8920
1334930400,16708,4376,8167,4165,13447,4725,4913,3809
1334930700,15065,9806,4056,1203,16741,3843,9693,3205
1334931000,8932,6346,502,2084,7579,529,950,6100
1334931300,8796,1436,623,6737,13274,5575,2892,4807
1334931600,17294,6616,5870,4808,23062,9814,4163,9085
1334931900,12558,478,4998,7082,3811,2842,9,960
1334932200,21403,8212,7892,5299,17666,8170,2748,6748
1334932500,14689,676,5781,8232,23425,8652,5299,9474
1334932800,18337,9944,7780,613,8651,815,4499,3337
1334933100,18442,4962,5870,7610,14623,2663,2516,9444
1334933400,13269,1548,9766,1955,21967,4512,9948,7507
1334933700,14579,5023,8391,1165,10998,1817,6507,2674
1334934000,19584,5156,7398,7030,11639,6670,2419,2550
1334934300,9833,1476,6959,1398,21733,6283,6019,9431
1334934600,17666,6231,5640,5795,16105,2099,5481,8525
1334934900,19069,8675,4169,6225,12759,2375,6447,3937
1334935200,16676,6952,6956,2768,23795,6478,9296,8021
1334935500,10668,1044,3910,5714,18730,3301,7984,7445
1334935800,23699,8557,7103,8039,16782,4274,2965,9543
1334936100,14254,615,8309,5330,9414,218,8464,732
1334936400,6948,2765,4013,170,14668,5149,8297,1222
1334936700,12255,6325,339,5591,10079,4508,5220,351
1334937000,23470,6091,8966,8413,14477,2309,5259,6909
1334937300,13566,6088,2885,4593,18434,5652,8889,3893
1334937600,10981,470,1751,8760,11422,1639,8455,1328
1334937900,17904,5033,6212,6659,7266,3307,1774,2185
1334938200,13054,3420,8687,947,7820,1384,3581,2855
1334938500,18900,6547,3728,8625,25979,9421,8188,8370
1334938800,18287,6837,2963,8487,8051,108,3390,4553
1334939100,6170,860,256,5054,3248,397,994,1857
1334939400,24269,7053,8507,8709,10756,5318,2018,3420
1334939700,14825,196,9203,5426,9021,7285,306,1430
1334940000,13984,2606,9259,2119,16189,5096,9748,1345
1334940300,23832,7485,9730,6617,6525,924,700,4901
1334940600,11646,4271,2352,5023,13446,7314,1162,4970
1334940900,13853,3298,1181,9374,16951,5095,6290,5566
1334941200,18365,2546,8281,7538,19190,8939,4730,5521
1334941500,22966,8521,4470,9975,7645,2343,2831,2471
1334941800,9889,5329,3727,833,13078,5768,2802,4508
1334942100,9101,523,1048,7530,21839,9800,9513,2526
1334942400,14168,5066,6889,2213,9412,6785,1234,1393
1334942700,6203,806,1798,3599,13970,3985,4205,5780
1334943000,18946,3632,9883,5431,10190,1807,2653,5730
1334943300,14937,5232,6104,3601,14605,223,7063,7319
1334943600,13037,365,4161,8511,19499,8010,8886,2603
1334943900,12648,7698,2786,2164,15325,5267,2848,7210
1334944200,22961,8874,7179,6908,17364,2115,6097,9152
1334944500,15488,4773,7934,2781,8129,2909,5141,79
1334944800,17387,7681,1234,8472,9248,437,7749,1062
1334945100,10857,9385,1087,385,13770,1123,9512,3135
1334945400,20032,1453,9898,8681,18597,5143,8578,4876
1334945700,12572,9612,2692,268,17953,9562,3786,4605
1334946000,16401,6814,5452,4135,10628,6585,872,3171
1334946300,16272,4329,8162,3781,11633,3654,4635,3344
1334946600,20062,8240,2923,8899,13941,2171,5957,5813
1334946900,5871,1280,333,4258,18512,2943,6947,8622
1334947200,18021,5183,5963,6875,14049,5531,3542,4976
1334947500,19422,7972,2438,9012,12864,2649,6239,3976
1334947800,10699,3841,6769,89,18488,7996,3850,6642
1334948100,15878,6998,1412,7468,9854,913,6800,2141
1334948400,21001,4306,7685,9010,14402,2832,7378,4192
1334948700,7368,333,5044,1991,23844,7557,7872,8415
1334949000,13686,3884,5248,4554,25021,8600,9968,6453
1334949300,25429,8476,7370,9583,11682,8286,357,3039
1334949600,14143,6282,3921,3940,7408,1116,5862,430
1334949900,19889,7832,5317,6740,15496,6517,6071,2908
1334950200,14931,4235,1245,9451,6764,1625,3446,1693
1334950500,15109,737,9645,4727,9300,46,697,8557
1334950800,13129,5071,3321,4737,21686,8717,7399,5570
1334951100,14048,1033,5441,7574,17668,646,7187,9835
1334951400,15494,5564,3095,6835,19074,9358,5782,3934
1334951700,17689,3543,4607,9539,15865,7967,5753,2145
1334952000,11587,6596,156,4835,10664,3560,4056,3048
1334952300,15302,9236,4507,1559,6224,2775,1030,2419
1334952600,15556,2366,4094,9096,11159,1138,6684,3337
1334952900,8866,5856,244,2766,16526,4120,4860,7546
1334953200,20724,9919,2168,8637,17820,1456,9719,6645
1334953500,15773,8921,1780,5072,14075,4416,6445,3214
1334953800,9462,1523,5565,2374,13633,5678,1909,6046
1334954100,10375,3404,1105,5866,3726,1245,412,2069
1334954400,18546,5304,6051,7191,9325,2190,1045,6090
1334954700,10036,5591,364,4081,11987,3349,3506,5132
1334955000,13622,7705,278,5639,16494,3332,8460,4702
1334955300,18551,8643,4535,5373,12075,6761,3690,1624
1334955600,5187,3145,497,1545,15431,8741,1133,5557
1334955900,21344,5008,7604,8732,15529,494,6865,8170
1334956200,23032,5377,7961,9694,20035,7661,2534,9840
1334956500,13979,4573,3934,5472,10581,4307,1820,4454
1334956800,4497,396,4012,89,14441,2120,9930,2391
1334957100,21922,7934,6461,7527,19398,4861,6497,8040
1334957400,5276,2235,2468,573,11710,745,2312,8653
1334957700,18926,8370,4845,5711,11149,7908,1359,1882
1334958000,14093,6127,6085,1881,16029,1323,4906,9800
1334958300,8373,1233,589,6551,17368,5025,8306,4037
1334958600,15676,2217,9477,3982,14749,772,4919,9058
1334958900,15519,5689,5908,3922,13041,7887,1316,3838
1334959200,19106,9210,7435,2461,20367,7599,8674,4094
1334959500,18578,3031,8527,7020,12074,1648,3883,6543
1334959800,13156,4074,4846,4236,17168,4683,3827,8658
1334960100,18719,1104,8129,9486,19378,8132,5284,5962
1334960400,20312,9130,2461,8721,21617,6142,5767,9708
1334960700,6377,2383,2430,1564,1235,684,437,114
1334961000,16367,8869,53,7445,17072,3153,9799,4120
1334961300,21099,8014,8635,4450,21500,5948,6854,8698
1334961600,10119,4237,1997,3885,18538,3538,6699,8301
1334961900,24602,8299,8114,8189,4438,717,3315,406
1334962200,21897,6482,7579,7836,5876,767,1840,3269
1334962500,5947,1508,4423,16,12542,9543,122,2877
1334962800,12207,2856,8210,1141,12258,5070,3675,3513
1334963100,9376,1162,3090,5124,6925,1883,4761,281
1334963400,20905,6176,8486,6243,16635,6575,8928,1132
1334963700,16579,4081,9469,3029,2864,85,2000,779
1334964000,11514,8407,609,2498,10312,347,4867,5098
1334964300,18150,4993,3202,9955,6058,520,1230,4308
1334964600,23965,7942,6114,9909,14208,2831,9536,1841
1334964900,8960,1596,5640,1724,12724,2646,9524,554
1334965200,15644,5379,8882,1383,14001,8538,1632,3831
1334965500,12601,2019,3563,7019,14293,1126,8635,4532
1334965800,6107,2787,3189,131,6157,4110,542,1505
1334966100,14287,9843,2242,2202,16796,7030,9411,355
1334966400,19196,6518,2898,9780,16222,5858,887,9477
1334966700,17793,7069,4285,6439,23606,4855,9354,9397
1334967000,16840,68,8979,7793,12014,1842,2520,7652
1334967300,17733,5039,4274,8420,19460,9502,5002,4956
1334967600,18020,5156,6808,6056,11827,5889,1898,4040
1334967900,15267,4127,7502,3638,19122,9293,3464,6365
1334968200,18698,8723,6090,3885,15998,4840,8860,2298
1334968500,24951,9453,7359,8139,15885,2400,8667,4818
1334968800,17278,9477,5752,2049,17024,5842,3514,7668
1334969100,13139,4395,6535,2209,17168,2003,8125,7040
1334969400,8085,1568,5452,1065,11156,6998,203,3955
1334969700,17829,5990,6569,5270,9838,2766,5356,1716
1334970000,10290,5217,857,4216,19803,5455,9061,5287
1334970300,14181,4570,4879,4732,11888,3301,6990,1597
1334970600,16881,4588,6231,6062,13434,8517,4205,712
1334970900,13464,6306,1673,5485,15587,4180,9697,1710
1334971200,19031,8476,7932,2623,19221,5354,9346,4521
1334971500,10823,6458,2093,2272,8725,6480,44,2201
1334971800,24469,7152,8167,9150,6954,5030,1766,158
1334972100,14240,3797,6286,4157,11247,7495,1942,1810
1334972400,16110,4748,5915,5447,16242,7941,7112,1189
1334972700,3870,1267,2410,193,19316,8070,1906,9340
1334973000,16204,5313,8904,1987,23405,9207,6925,7273
1334973300,18651,9409,3244,5998,16025,9771,3660,2594
1334973600,12591,6868,2318,3405,10488,4990,3840,1658
1334973900,13553,7788,4205,1560,20352,9593,2429,8330
1334974200,11004,3933,4568,2503,14685,5115,3584,5986
1334974500,20989,8518,3581,8890,9387,292,7978,1117
1334974800,11878,6902,3315,1661,10404,7745,2460,199
1334975100,17606,4384,6725,6497,18892,7225,3229,8438
1334975400,15772,5651,8409,1712,23946,9566,5044,9336
1334975700,16772,6097,7415,3260,16352,6486,3996,5870
1334976000,24491,9940,6520,8031,11937,1279,2713,7945
1334976300,9122,4781,3436,905,21953,8463,7871,5619
1334976600,19267,6500,2914,9853,24938,8382,9729,6827
1334976900,19769,9053,8516,2200,10520,1239,7356,1925
1334977200,7627,4623,809,2195,18358,5012,6659,6687
1334977500,21121,9866,7349,3906,19098,9466,1742,7890
1334977800,14255,3593,8832,1830,23800,5807,8335,9658
1334978100,12368,4896,279,7193,17426,3595,8131,5700
1334978400,8934,599,5424,2911,18042,8618,5397,4027
1334978700,11864,2866,8338,660,10405,563,1065,8777
1334979000,16884,116,7524,9244,12390,2422,4704,5264
1334979300,22330,6838,9410,6082,17416,3170,8012,6234
1334979600,9320,1231,3811,4278,22685,9655,9987,3043
1334979900,13331,7340,934,5057,9800,3898,368,5534
1334980200,25930,9746,8123,8061,12700,1012,8912,2776
1334980500,6178,3748,2281,149,11096,2580,3579,4937
1334980800,16671,7275,7646,1750,18093,8007,6232,3854
1334981100,14319,2396,7287,4636,16539,8636,2153,5750
1334981400,6780,681,1069,5030,12972,3369,7565,2038
1334981700,28998,9958,9082,9958,15831,9102,6390,339
1334982000,19209,6927,5635,6647,15596,4547,7822,3227
1334982300,16247,9349,5247,1651,16072,7767,865,7440
1334982600,7849,1003,2367,4479,10516,3339,5787,1390
1334982900,9884,3618,2613,3653,13485,2397,7496,3592
1334983200,15589,6906,124,8559,11937,2679,3753,5505
1334983500,25096,5700,9693,9703,21193,6176,6414,8603
1334983800,13429,3497,7022,2910,20386,2349,8107,9930
1334984100,2708,958,1082,668,13986,679,4524,8783
1334984400,22226,8160,6020,8046,12869,9644,68,3157
1334984700,7766,4173,3345,248,10647,5769,1532,3346
1334985000,15735,3890,9065,2780,21535,7044,6744,7747
1334985300,15515,1825,5011,8679,14503,1696,6257,6550
1334985600,7655,3083,1024,3548,12607,7491,1456,3660
1334985900,17091,6923,1244,8924,15415,1593,7682,6140
1334986200,3380,607,1839,934,18877,7013,2893,8971
1334986500,11701,1257,3929,6515,23683,7368,8197,8118
1334986800,16589,8001,6046,2542,14915,4148,6838,3929
1334987100,19017,7561,6500,4956,19783,9152,1193,9438
1334987400,13955,2902,6401,4652,14863,4079,7336,3448
1334987700,12070,2165,2265,7640,12739,7804,2648,2287
1334988000,10489,6289,3327,873,12858,197,5547,7114
1334988300,8705,2087,3901,2717,16767,8884,6964,919
1334988600,15174,8696,2634,3844,22384,9943,7302,5139
1334988900,10034,2040,4529,3465,14464,3996,5044,5424
1334989200,17148,7705,8585,858,19761,7882,6079,5800
1334989500,15571,8820,1980,4771,10645,4988,348,5309
1334989800,4134,1044,1717,1373,16563,5281,2554,8728
1334990100,18327,3406,8578,6343,21917,7850,7143,6924
1334990400,16514,4247,5480,6787,18429,9268,8889,272
1334990700,8226,3441,2645,2140,6760,2398,2984,1378
1334991000,12964,7046,3456,2462,23548,8968,9904,4676
1334991300,16886,1182,7295,8409,27063,8217,8988,9858
1334991600,19944,4800,7025,8119,9672,476,1205,7991
1334991900,12779,2569,2266,7944,16328,464,7999,7865
1334992200,12674,7522,3147,2005,12546,6918,436,5192
1334992500,9934,7963,726,1245,17242,5781,4985,6476
1334992800,6804,807,1148,4849,15628,8648,6796,184
1334993100,21960,9477,4896,7587,14237,4289,2225,7723
1334993400,7492,1608,5802,82,20035,6940,5311,7784
1334993700,16712,7837,4263,4612,12065,7804,1800,2461
1334994000,14504,5629,7453,1422,11646,7601,187,3858
1334994300,7648,4975,2179,494,21373,5876,9385,6112
1334994600,25970,7290,9713,8967,18001,7913,3425,6663
1334994900,14895,9376,2622,2897,12224,7344,71,4809
1334995200,12460,978,3380,8102,8621,4646,954,3021
1334995500,18804,5376,7022,6406,5977,2183,1269,2525
1334995800,13759,5473,7945,341,21373,9182,7982,4209
1334996100,11666,4126,3269,4271,21623,9728,6841,5054
1334996400,22958,6070,7233,9655,17372,8291,6339,2742
1334996700,20845,8057,2928,9860,24749,8843,8595,7311
1334997000,11568,1567,288,9713,10304,1997,2287,6020
1334997300,15424,6063,5887,3474,18030,7137,2958,7935
1334997600,8508,3565,683,4260,18690,8783,647,9260
1334997900,11314,5148,4770,1396,13329,6016,7048,265
1334998200,10411,694,5746,3971,19407,9922,8936,549
1334998500,6123,2352,1716,2055,24097,6357,9480,8260
1334998800,11869,4487,3993,3389,12821,1543,7574,3704
1334999100,12060,46,9056,2958,2818,1952,657,209
1334999400,7192,2851,1539,2802,21681,7601,9511,4569
1334999700,9406,1662,6049,1695,8377,4287,369,3721
1335000000,12289,8191,524,3574,21678,6228,8645,6805
1335000300,10817,5480,753,4584,3366,520,143,2703
1335000600,11150,3757,5055,2338,12159,4431,5704,2024
1335000900,9981,2309,4926,2746,14746,4809,6642,3295
1335001200,23314,9810,8058,5446,8105,1505,5967,633
1335001500,16928,3741,8558,4629,9867,91,8457,1319
1335001800,14745,87,7367,7291,13591,2749,5880,4962
1335002100,19807,9271,3711,6825,10397,3450,1846,5101
1335002400,24065,9142,8154,6769,8153,4340,3179,634
1335002700,15745,1660,7791,6294,13704,7960,4137,1607
1335003000,18753,8617,1127,9009,6680,778,1002,4900
1335003300,15566,2012,3643,9911,14686,2185,8958,3543
1335003600,14246,6071,6181,1994,10789,4762,3502,2525
1335003900,27593,8684,9865,9044,14668,4980,7059,2629
1335004200,18902,3634,6467,8801,24659,7023,8899,8737
1335004500,24202,9035,9933,5234,4860,1296,750,2814
1335004800,11852,3727,5656,2469,21115,8595,9044,3476
1335005100,13043,6233,6752,58,10881,3837,1504,5540
1335005400,16407,4959,2712,8736,10234,7271,2914,49
1335005700,10343,1275,3551,5517,16614,406,7298,8910
1335006000,11684,7484,3393,807,8094,3247,3667,1180
1335006300,28264,9517,9711,9036,23247,7079,7265,8903
1335006600,16023,8230,175,7618,16663,4318,2414,9931
1335006900,24166,8606,9194,6366,19254,8857,5938,4459
1335007200,4404,2587,762,1055,21508,3644,9029,8835
1335007500,12369,1977,6617,3775,15613,5596,9220,797
1335007800,26397,9838,6604,9955,15096,7023,4050,4023
1335008100,6953,799,5204,950,9308,5902,10,3396
1335008400,8867,2080,5473,1314,7863,2862,4248,753
1335008700,8913,6079,165,2669,9853,2902,3788,3163
1335009000,18491,6410,4827,7254,16952,7461,2045,7446
1335009300,16088,2793,7049,6246,6209,2068,958,3183
1335009600,12687,4924,329,7434,16731,3953,5238,7540
1335009900,13537,3139,2624,7774,6493,3907,1946,640
1335010200,27706,8814,9540,9352,22722,6966,9163,6593
1335010500,19139,8048,3499,7592,12044,5149,2302,4593
1335010800,19688,3887,8644,7157,3915,915,732,2268
1335011100,5593,1052,752,3789,22667,9167,9529,3971
1335011400,9874,1791,3970,4113,11534,6778,2224,2532
1335011700,9192,1359,4723,3110,14940,1420,9182,4338
1335012000,7424,1181,5789,454,17152,2035,7924,7193
1335012300,17884,5560,6838,5486,22713,7924,7615,7174
1335012600,27089,9283,8258,9548,7008,5110,1758,140
1335012900,4805,1258,3512,35,10075,8552,1067,456
1335013200,24809,9513,8586,6710,20070,4327,6233,9510
1335013500,23841,7475,8519,7847,16763,9568,2987,4208
1335013800,22841,9013,5911,7917,4296,3691,371,234
1335014100,14269,9830,3853,586,18609,7224,4334,7051
1335014400,10315,3830,3641,2844,17131,2069,7864,7198
1335014700,18062,5462,5383,7217,14405,1212,5893,7300
1335015000,18801,7370,5991,5440,11620,5322,5642,656
1335015300,19212,9410,5723,4079,20284,4011,9517,6756
1335015600,12559,6314,849,5396,14536,1819,3823,8894
1335015900,14212,105,5123,8984,17370,8527,3864,4979
1335016200,13273,7216,1899,4158,9048,4710,482,3856
1335016500,16765,5191,3654,7920,14044,9276,3019,1749
1335016800,23630,9826,7709,6095,5772,1504,3390,878
1335017100,17943,5218,4356,8369,22857,7032,7252,8573
1335017400,15605,1113,5422,9070,12558,7648,2075,2835
1335017700,24186,7936,8969,7281,9454,1171,7353,930
1335018000,17194,4744,9202,3248,17764,7410,757,9597
1335018300,24380,9427,6087,8866,13125,724,8109,4292
1335018600,12272,5582,567,6123,20285,6855,7523,5907
1335018900,13878,2257,3409,8212,19406,7236,4502,7668
1335019200,13114,5989,783,6342,20070,8310,6715,5045
1335019500,11832,8611,3033,188,9702,1758,1577,6367
1335019800,3444,1127,86,2231,20268,6057,6531,7680
1335020100,18054,6030,4354,7670,24822,9268,9769,5785
1335020400,16990,8397,1365,7228,13941,5083,1443,7415
1335020700,18539,8296,8331,1912,13461,3053,9275,1133
1335021000,17323,7346,7023,2954,12982,2983,2084,7915
1335021300,15110,9657,4584,869,7890,908,1143,5839
1335021600,13936,4711,550,8675,12443,2899,427,9117
1335021900,10535,5625,4280,630,16775,4709,3004,9062
1335022200,15595,620,8043,6932,16357,8278,6482,1597
1335022500,14544,3625,7298,3621,17862,8754,3449,5659
1335022800,13577,4312,3770,5495,22708,7741,7728,7239
1335023100,17538,7671,1654,8213,16452,4336,3392,8724
1335023400,19581,9750,8755,1076,8439,4572,2802,1065
1335023700,17429,9147,5832,2450,19582,9994,8106,1482
1335024000,15049,634,7711,6704,14769,4331,5890,4548
1335024300,8798,3732,3719,1347,19807,4098,7191,8518
1335024600,20337,8887,9907,1543,19574,6467,6841,6266
1335024900,17677,2208,5558,9911,17233,9909,1623,5701
1335025200,22673,4575,8676,9422,13703,3895,8296,1512
1335025500,20058,8668,9903,1487,13878,6446,3155,4277
1335025800,5159,1446,2946,767,21634,7550,6639,7445
1335026100,19017,9324,1595,8098,17302,2610,4820,9872
1335026400,23125,9081,6176,7868,15200,1752,4405,9043
1335026700,19400,6099,7675,5626,18743,4093,5624,9026
1335027000,23406,5601,7879,9926,12772,8049,2685,2038
1335027300,13873,7394,5911,568,25285,9679,6469,9137
1335027600,11935,4349,6708,878,12406,5995,379,6032
1335027900,11216,6618,1423,3175,10901,149,9162,1590
1335028200,21846,6217,9953,5676,14335,6203,4234,3898
1335028500,23866,5655,9743,8468,20532,6063,4805,9664
1335028800,11770,557,3069,8144,12614,4959,1005,6650
1335029100,20330,8675,2377,9278,17099,2590,5735,8774
1335029400,4104,566,2333,1205,26387,6959,9483,9945
1335029700,13441,3331,7152,2958,20088,9157,7315,3616
1335030000,10529,2986,1733,5810,18192,2709,8144,7339
1335030300,11318,3604,7547,167,14686,8144,2814,3728
1335030600,22772,9260,7337,6175,8982,6111,1002,1869
1335030900,14995,1985,4136,8874,15569,5685,5596,4288
1335031200,17236,462,9225,7549,11906,9134,2240,532
1335031500,7743,3954,3271,518,8734,2862,5534,338
1335031800,18264,1468,8895,7901,8802,1536,5750,1516
1335032100,7982,3788,3759,435,9954,991,3724,5239
1335032400,18750,7858,9120,1772,16482,8789,4717,2976
1335032700,8255,5125,1256,1874,10953,1238,5400,4315
1335033000,16152,7813,2903,5436,22592,9145,9674,3773
1335033300,17152,3645,9247,4260,13027,2117,1800,9110
1335033600,10580,3693,3647,3240,10179,644,8149,1386
1335033900,16984,3375,6154,7455,16997,9569,5114,2314
1335034200,19933,535,9721,9677,22670,9135,7660,5875
1335034500,13669,2478,7948,3243,13522,1515,5606,6401
1335034800,4777,1457,3189,131,15546,6045,6289,3212
1335035100,16464,3928,6551,5985,15896,5649,263,9984
1335035400,19700,6248,8431,5021,17830,4027,8082,5721
1335035700,11872,1450,3310,7112,16247,7439,1771,7037
1335036000,19370,7481,9025,2864,9514,3238,2119,4157
1335036300,9852,4755,2423,2674,17254,7178,9272,804
1335036600,14457,887,8197,5373,16061,9371,3511,3179
1335036900,21085,7403,5182,8500,14775,1580,3478,9717
1335037200,15955,5921,8622,1412,10974,965,1253,8756
1335037500,18745,2842,6827,9076,9677,533,5418,3726
1335037800,11981,3438,616,7927,27408,8692,9666,9050
1335038100,5807,514,1175,4118,17536,6582,2440,8514
1335038400,18644,7389,7783,3472,11814,1661,8578,1575
1335038700,13401,2196,1211,9994,22734,8480,7152,7102
1335039000,21682,6908,7928,6846,15952,7616,4766,3570
1335039300,9320,6992,50,2278,19126,8783,2335,8008
1335039600,18365,9456,5245,3664,8085,4849,974,2262
1335039900,17524,7980,6094,3450,22748,8882,9043,4823
1335040200,9339,5629,3580,130,14624,5182,3373,6069
1335040500,18501,2821,9576,6104,19624,5041,7378,7205
1335040800,2322,601,995,726,22327,9516,7560,5251
1335041100,20333,9852,6071,4410,13474,1993,7123,4358
1335041400,19232,5659,6939,6634,13694,4751,6613,2330
1335041700,19542,7045,9025,3472,14224,4665,4335,5224
1335042000,22782,8590,5731,8461,12458,8052,1441,2965
1335042300,9480,732,3119,5629,16905,4010,3014,9881
1335042600,24628,9502,9009,6117,21559,2479,9185,9895
1335042900,5408,1380,213,3815,15285,2434,7087,5764
1335043200,11075,1446,3757,5872,12363,3890,981,7492
1335043500,9421,2853,3400,3168,16243,3342,7080,5821
1335043800,6119,194,1575,4350,16091,7199,8593,299
1335044100,22499,9062,9667,3770,12224,7616,2491,2117
1335044400,19540,9250,8321,1969,16893,5154,4476,7263
1335044700,11595,3602,1405,6588,19718,4099,9715,5904
1335045000,16197,4272,6953,4972,6876,1207,2035,3634
1335045300,8750,6153,1123,1474,9662,3247,6115,300
1335045600,11967,8948,657,2362,1292,159,1112,21
1335045900,16277,5708,850,9719,12965,3577,2493,6895
1335046200,22563,4479,9075,9009,22810,8740,7305,6765
1335046500,25858,9989,8882,6987,14405,6530,6959,916
1335046800,18974,7440,3472,8062,13076,4774,3035,5267
1335047100,18059,8723,3967,5369,13618,7507,1429,4682
1335047400,7846,3571,3494,781,15471,1418,5163,8890
1335047700,11630,4797,3418,3415,19106,7903,1421,9782
1335048000,10145,2977,6327,841,14673,7247,902,6524
1335048300,13214,1230,9327,2657,11959,8008,1578,2373
1335048600,15069,5814,3926,5329,6713,1539,1975,3199
